45.7700733333333,4.870795,1424251881000
45.7700483333333,4.87054333333333,1424251891000
45.770055,4.87070666666667,1424251901000
45.770055,4.87070666666667,1424251911000
45.770055,4.87070666666667,1424251921000
45.7701833333333,4.87099166666667,1424251931000
45.7702416666667,4.87114833333333,1424251941000
45.7702383333333,4.87122,1424251951000
45.7702383333333,4.87117666666667,1424251961000
45.770235,4.87126,1424251971000
45.7702266666667,4.871215,1424251981000
45.7702266666667,4.871215,1424251991000
45.7702266666667,4.871215,1424252001000
45.77023,4.87106333333333,1424252011000
45.7701066666667,4.870685,1424252021000
45.7699783333333,4.87024666666667,1424252031000
45.7699416666667,4.870285,1424252041000
45.7699416666667,4.870265,1424252051000
45.7699566666667,4.87025,1424252061000
45.7700283333333,4.870405,1424252071000
45.77009,4.870385,1424252081000
45.7701366666667,4.870585,1424252091000
45.7700316666667,4.87045833333333,1424252101000
45.769985,4.87048,1424252111000
45.7700816666667,4.87091833333333,1424252121000
45.770145,4.87122666666667,1424252131000
45.7703233333333,4.87076333333333,1424253259000
45.7703133333333,4.87077,1424253269000
45.77035,4.87046166666667,1424253279000
45.7703966666667,4.871335,1424253343000
45.77052,4.87149666666667,1424253353000
45.7705416666667,4.87129,1424253363000
45.7775683333333,4.874425,1424258104000
45.77836,4.87469833333333,1424258114000
45.77912,4.87501666666667,1424258124000
45.77994,4.87550833333333,1424258134000
45.7810283333333,4.87616,1424258144000
45.7819533333333,4.877,1424258154000
45.7823416666667,4.87798,1424258164000
45.78243,4.87804833333333,1424258174000
45.7825,4.87807333333333,1424258184000
45.7824816666667,4.878005,1424258194000
45.7824816666667,4.878005,1424258204000
45.7824816666667,4.878005,1424258214000
45.7824816666667,4.878005,1424258224000
45.7824683333333,4.87817666666667,1424258234000
45.78263,4.87823166666667,1424258244000
45.7827816666667,4.87821166666667,1424258254000
45.7829816666667,4.87901166666667,1424258264000
45.7829833333333,4.87972,1424258274000
45.7831516666667,4.88042833333333,1424258284000
45.7837666666667,4.88054333333333,1424258294000
45.7842416666667,4.88054166666667,1424258304000
45.785035,4.880585,1424258314000
45.7858516666667,4.88079833333333,1424258324000
45.7862116666667,4.880515,1424258334000
45.78622,4.880115,1424258344000
45.786215,4.88011666666667,1424258354000
45.7862116666667,4.88017333333333,1424258364000
45.7862216666667,4.88001333333333,1424258374000
45.78628,4.87990166666667,1424258384000
45.786265,4.87992333333333,1424258394000
45.78618,4.88001333333333,1424258404000
45.786415,4.87966666666667,1424258495000
45.7864683333333,4.87961666666667,1424258505000
45.7866433333333,4.87962333333333,1424258515000
45.7863133333333,4.87960333333333,1424258525000
45.786075,4.87965166666667,1424258535000
45.786085,4.87966666666667,1424258545000
45.786155,4.87971666666667,1424258555000
45.7862283333333,4.87992,1424258817000
45.78624,4.88011,1424258827000
45.7862216666667,4.88021333333333,1424258837000
45.78621,4.88023166666667,1424258847000
45.78621,4.88023333333333,1424258857000
45.7861683333333,4.88022666666667,1424258867000
45.7862283333333,4.88025833333333,1424258877000
